loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-11-19T10:43:22.628-05:00,768,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.622929,3.372349739074707,-36.03800964355469,-31.04958724975586,173.6998443603516,178.7256469726562,11.08124160766602,808440.5631510001,0.127960205078125,-0.404052734375,-0.90728759765625,808440.5631510001,0.4594666659832001,-0.1915662288665771,-0.484803706407547,808440.550013,-10.57473754882812,-38.81883239746094,-21.88131713867188,808440.5072540001,-2.640551171464839,0.09389985276543325,0.3560754362076476,0.6454179286956787,0.0928821936249733,-0.8444042801856995,0.04911290854215622,-0.05252456665039062,0.02605390548706055,XArbitraryCorrectedZVertical,-0.08860477922727224,0.1599300893761139,0.9503587713479541,-0.2517731939935625,0.08788044005632401,-0.3485985398292542,-0.933143138885498,2.127542495727539,-35.34778594970703,-31.88813018798828,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808436.758261,0,3.318748,100.2614,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.662-05:00,769,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.642505,3.402679443359375,-36.214111328125,-30.87636566162109,174.2906951904297,179.3164978027344,11.08109664916992,808440.596689,0.056060791015625,-0.3920745849609375,-0.864166259765625,808440.596689,0.1368473321199417,-0.0991729199886322,-0.3699463605880737,808440.5802110001,-10.09124755859375,-39.19242858886719,-21.39076232910156,808440.566878,-2.685899708401428,0.1092014271171477,0.3857733609842449,0.4229115545749664,-0.2161251604557037,-0.4538611471652985,0.01842495799064636,-0.02362659573554993,0.03748983144760132,XArbitraryCorrectedZVertical,-0.09541231157225626,0.1743617788574877,0.9523015374093563,-0.2315518471601905,0.1009749993681908,-0.3762757778167725,-0.920988917350769,3.372349739074707,-36.03800964355469,-31.04958724975586,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.692-05:00,770,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.682379,4.000873565673828,-36.38951873779297,-30.59990310668945,175.2382659912109,180.2640686035156,11.08062839508057,808440.6302270001,0.078277587890625,-0.4143829345703125,-0.9444427490234375,808440.6302270001,0.1389413774013519,0.1449867486953735,-0.4021977782249451,808440.6104090001,-9.809860229492188,-39.3123779296875,-21.2908935546875,808440.566878,-2.685899708401428,0.1092014271171477,0.3857733609842449,0.4229115545749664,-0.2161251604557037,-0.4538611471652985,0.01842495799064636,-0.02362659573554993,0.03748983144760132,XArbitraryCorrectedZVertical,-0.09541231157225626,0.1743617788574877,0.9523015374093563,-0.2315518471601905,0.1009749993681908,-0.3762757778167725,-0.920988917350769,3.372349739074707,-36.03800964355469,-31.04958724975586,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.727-05:00,771,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.722038,4.719330787658691,-36.47161483764648,-30.51129531860352,176.0599060058594,181.0857086181641,11.08016204833984,808440.6637660001,0.143096923828125,-0.4309539794921875,-0.92010498046875,808440.6637660001,-0.1496936231851578,-0.1365927308797836,-0.3320682346820831,808440.6406070001,-9.20916748046875,-39.44656372070312,-21.18608093261719,808440.626501,-2.713022395322972,0.1141579753674077,0.3954468109977734,0.1561091989278793,0.1235441938042641,-0.4196343421936035,-0.03613418340682983,-0.03050518035888672,-0.02786892652511597,XArbitraryCorrectedZVertical,-0.09636137619303577,0.1797373892103143,0.9541472373065873,-0.2191162598320865,0.1051191091537476,-0.3852205574512482,-0.9168179035186768,4.150547981262207,-36.42226028442383,-30.78307723999023,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.763-05:00,772,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.761994,4.986095428466797,-35.98249053955078,-30.94100189208984,176.8494262695312,181.8752288818359,11.0797004699707,808440.697304,0.2036590576171875,-0.383056640625,-0.9428558349609375,808440.697304,-0.4734157621860504,-0.186927005648613,-0.2546778321266174,808440.670806,-8.842041015625,-39.28890991210938,-21.42678833007812,808440.686125,-2.734588709494988,0.1200186046244441,0.3876806411964978,-0.3712852001190186,-0.1988423764705658,-0.3092061579227448,0.05684876441955566,-0.01920518279075623,-0.009216070175170898,XArbitraryCorrectedZVertical,-0.0964959528083513,0.176420585732254,0.9569583461329678,-0.2092724793694604,0.1108452677726746,-0.3780421912670135,-0.9191285967826843,4.997811317443848,-36.22351455688477,-30.69688606262207,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.805-05:00,773,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.801543,5.252326011657715,-35.3927116394043,-31.74629402160645,177.3039398193359,182.3297424316406,11.07925128936768,808440.7308420001,0.1470794677734375,-0.3556671142578125,-1.036270141601562,808440.7308420001,-0.6147457361221313,0.02770699560642242,-0.1853442937135696,808440.7312050001,-8.61712646484375,-38.25291442871094,-22.60772705078125,808440.686125,-2.734588709494988,0.1200186046244441,0.3876806411964978,-0.3712852001190186,-0.1988423764705658,-0.3092061579227448,0.05684876441955566,-0.01920518279075623,-0.009216070175170898,XArbitraryCorrectedZVertical,-0.0964959528083513,0.176420585732254,0.9569583461329678,-0.2092724793694604,0.1108452677726746,-0.3780421912670135,-0.9191285967826843,4.997811317443848,-36.22351455688477,-30.69688606262207,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.826-05:00,774,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.821409,5.502276420593262,-34.85840225219727,-32.17244720458984,177.4334716796875,182.4592742919922,11.07903480529785,808440.7643800001,0.1656951904296875,-0.31024169921875,-1.115707397460938,808440.7643800001,-0.560681939125061,0.3462466299533844,-0.1720306128263474,808440.7614040001,-8.290618896484375,-37.72666931152344,-22.95393371582031,808440.7457480001,-2.744531049212439,0.119633098203414,0.3532946859257546,-0.6522337198257446,0.1770550310611725,-0.1742226183414459,0.03176098316907883,0.004941612482070923,-0.1286030411720276,XArbitraryCorrectedZVertical,-0.09229173734448085,0.1603631192230386,0.9613034329618851,-0.2041116890235382,0.1119767501950264,-0.3459908664226532,-0.9315317869186401,5.266406059265137,-35.05856704711914,-32.04129791259766,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.861-05:00,775,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.841351,5.826324462890625,-34.43584442138672,-32.5910530090332,177.5324554443359,182.5582580566406,11.07882404327393,808440.797918,0.25360107421875,-0.2523956298828125,-1.144744873046875,808440.797918,-0.1328440606594086,0.2605189383029938,-0.1023524701595306,808440.791603,-7.849822998046875,-37.10101318359375,-23.43769836425781,808440.7457480001,-2.744531049212439,0.119633098203414,0.3532946859257546,-0.6522337198257446,0.1770550310611725,-0.1742226183414459,0.03176098316907883,0.004941612482070923,-0.1286030411720276,XArbitraryCorrectedZVertical,-0.09229173734448085,0.1603631192230386,0.9613034329618851,-0.2041116890235382,0.1119767501950264,-0.3459908664226532,-0.9315317869186401,5.266406059265137,-35.05856704711914,-32.04129791259766,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.896-05:00,776,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.881039,6.348685741424561,-34.21551132202148,-32.78853607177734,177.6859130859375,182.7117156982422,11.07841682434082,808440.831457,0.23712158203125,-0.22723388671875,-0.9825439453125,808440.831457,0.1507594138383865,-0.06774602085351944,-0.1183383613824844,808440.8218040001,-7.289993286132812,-37.21890258789062,-23.27781677246094,808440.8053720001,-2.750948397895957,0.1399359312556014,0.3281808784619668,-0.04256976768374443,0.1864295899868011,-0.1004625335335732,0.1178269386291504,0.07769253849983215,-0.1633921265602112,XArbitraryCorrectedZVertical,-0.0992871120086788,0.1464705873530479,0.9632234474096674,-0.2022101266623689,0.1320356726646423,-0.3223215341567993,-0.937376856803894,6.261256217956543,-34.25613021850586,-32.84597015380859,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.931-05:00,777,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.920748,6.506623268127441,-34.30542373657227,-32.3277702331543,178.0312805175781,183.0570831298828,11.0780200958252,808440.8649950001,0.2338714599609375,-0.23358154296875,-0.853118896484375,808440.8649950001,0.1884271651506424,-0.1606258898973465,-0.09147638827562332,808440.8520010001,-7.346023559570312,-37.27455139160156,-23.00325012207031,808440.8053720001,-2.750948397895957,0.1399359312556014,0.3281808784619668,-0.04256976768374443,0.1864295899868011,-0.1004625335335732,0.1178269386291504,0.07769253849983215,-0.1633921265602112,XArbitraryCorrectedZVertical,-0.0992871120086788,0.1464705873530479,0.9632234474096674,-0.2022101266623689,0.1320356726646423,-0.3223215341567993,-0.937376856803894,6.261256217956543,-34.25613021850586,-32.84597015380859,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:22.965-05:00,778,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031002.960635,6.307747364044189,-34.37789154052734,-32.27454376220703,178.2212829589844,183.2470855712891,11.07761573791504,808440.898533,0.27252197265625,-0.248321533203125,-0.7832489013671875,808440.898533,0.06764508783817291,-0.1264847069978714,0.08407599478960037,808440.8821960001,-7.5087890625,-37.27363586425781,-23.08866882324219,808440.8649950001,-2.75987953443592,0.1394442609001538,0.335107290029632,0.1884147375822067,-0.1585792601108551,-0.0902903750538826,0.1057228744029999,0.09370195865631104,0.09113794565200806,XArbitraryCorrectedZVertical,-0.09900231387727093,0.1503142227659703,0.9635360372402606,-0.1979961435578795,0.1312613189220428,-0.3288705050945282,-0.9352083802223206,6.593760967254639,-34.42728042602539,-32.24858093261719,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.007-05:00,779,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031003.000234,6.054364204406738,-34.37982559204102,-32.31061935424805,178.0203094482422,183.0461120605469,11.07719421386719,808440.9320710001,0.2409515380859375,-0.226409912109375,-0.80792236328125,808440.9320710001,-0.08899831771850586,-0.1665620803833008,0.1452101916074753,808440.9123930001,-7.7088623046875,-37.21723937988281,-22.84019470214844,808440.9246190001,-2.758019159939143,0.1303734276146517,0.3401880722520017,-0.06189005076885223,-0.1751781851053238,0.1461544185876846,0.1268965303897858,0.1079563200473785,0.13398677110672,XArbitraryCorrectedZVertical,-0.09522092823595572,0.1535810312463746,0.9633418906713258,-0.1982878706928914,0.1225541085004807,-0.3336643874645233,-0.9346916675567627,6.097672939300537,-34.31323623657227,-32.20154571533203,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.030-05:00,780,1732031001.999393,32.47045243636565,-84.99461841746231,74.39426,0.7668566,1.641516,169.7871274249277,172.9354037573123,11.86912762910895,34.26601887809894,-9999,1732031003.020185,5.882040977478027,-34.26849365234375,-32.38189697265625,177.9085693359375,182.9343719482422,11.07697486877441,808440.9656100001,0.1744384765625,-0.25433349609375,-0.82550048828125,808440.9656100001,-0.1842270940542221,-0.06241224333643913,0.03814765065908432,808440.94259,-7.861740112304688,-37.47718811035156,-23.06478881835938,808440.9246190001,-2.758019159939143,0.1303734276146517,0.3401880722520017,-0.06189005076885223,-0.1751781851053238,0.1461544185876846,0.1268965303897858,0.1079563200473785,0.13398677110672,XArbitraryCorrectedZVertical,-0.09522092823595572,0.1535810312463746,0.9633418906713258,-0.1982878706928914,0.1225541085004807,-0.3336643874645233,-0.9346916675567627,6.097672939300537,-34.31323623657227,-32.20154571533203,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.065-05:00,781,1732031002.999377,32.47045358777026,-84.99461002292472,74.36482,0.2665195,1.637157,-1,-1,12.14171869716312,34.2751146778825,-9999,1732031003.05986,5.911361217498779,-34.13250350952148,-32.66683578491211,177.8830871582031,182.9088897705078,11.07651901245117,808440.999148,0.220947265625,-0.291107177734375,-0.8583221435546875,808440.999148,-0.1612733155488968,0.09512890875339508,0.01777447015047073,808440.972788,-8.004776000976562,-37.104248046875,-23.40664672851562,808440.984242,-2.752661824931466,0.1226655341473026,0.332064563183881,-0.1807552129030228,0.03221198916435242,-0.009815474972128868,0.07928761094808578,0.04811763763427734,0.08997070789337158,XArbitraryCorrectedZVertical,-0.09118913800269753,0.1501686865520326,0.9638815803825133,-0.2001654997546659,0.1156738772988319,-0.3259955048561096,-0.9382678270339966,6.027664661407471,-34.1824836730957,-32.66450500488281,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.095-05:00,782,1732031002.999377,32.47045358777026,-84.99461002292472,74.36482,0.2665195,1.637157,-1,-1,12.14171869716312,34.2751146778825,-9999,1732031003.079781,5.904778003692627,-34.04581832885742,-32.6134147644043,177.8173980712891,182.8432006835938,11.07628440856934,808441.032686,0.2532196044921875,-0.326385498046875,-0.8481903076171875,808441.032686,-0.1294328272342682,0.1156693398952484,0.1836739629507065,808441.0029880001,-8.088088989257812,-36.96229553222656,-23.36116027832031,808440.984242,-2.752661824931466,0.1226655341473026,0.332064563183881,-0.1807552129030228,0.03221198916435242,-0.009815474972128868,0.07928761094808578,0.04811763763427734,0.08997070789337158,XArbitraryCorrectedZVertical,-0.09118913800269753,0.1501686865520326,0.9638815803825133,-0.2001654997546659,0.1156738772988319,-0.3259955048561096,-0.9382678270339966,6.027664661407471,-34.1824836730957,-32.66450500488281,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.129-05:00,783,1732031002.999377,32.47045358777026,-84.99461002292472,74.36482,0.2665195,1.637157,-1,-1,12.14171869716312,34.2751146778825,-9999,1732031003.119494,5.823442459106445,-33.79530715942383,-32.70175170898438,177.3671264648438,182.3929290771484,11.07580375671387,808441.0662240001,0.1935882568359375,-0.3567657470703125,-0.8202667236328125,808441.0662240001,-0.2518911063671112,0.08534685522317886,0.2422477900981903,808441.063387,-8.081802368164062,-36.68698120117188,-23.26420593261719,808441.043866,-2.74624448041128,0.1267635495935583,0.3241053957851073,-0.1600860804319382,0.08492045104503632,0.2232946008443832,0.1198123097419739,-0.02123034000396729,0.1191630363464355,XArbitraryCorrectedZVertical,-0.09291484895430344,0.1456084883316754,0.9637292352281297,-0.2034474149298307,0.1198421716690063,-0.3184608817100525,-0.9403299689292908,5.818131446838379,-33.93321990966797,-32.56514739990234,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.164-05:00,784,1732031002.999377,32.47045358777026,-84.99461002292472,74.36482,0.2665195,1.637157,-1,-1,12.14171869716312,34.2751146778825,-9999,1732031003.159223,5.671856880187988,-33.62214660644531,-32.92402267456055,176.8076629638672,181.8334655761719,11.0753002166748,808441.099763,0.14202880859375,-0.37567138671875,-0.8433074951171875,808441.099763,-0.3097445368766785,0.07767854630947113,0.1703682690858841,808441.093587,-8.221817016601562,-36.56430053710938,-23.684814453125,808441.043866,-2.74624448041128,0.1267635495935583,0.3241053957851073,-0.1600860804319382,0.08492045104503632,0.2232946008443832,0.1198123097419739,-0.02123034000396729,0.1191630363464355,XArbitraryCorrectedZVertical,-0.09291484895430344,0.1456084883316754,0.9637292352281297,-0.2034474149298307,0.1198421716690063,-0.3184608817100525,-0.9403299689292908,5.818131446838379,-33.93321990966797,-32.56514739990234,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.205-05:00,785,1732031002.999377,32.47045358777026,-84.99461002292472,74.36482,0.2665195,1.637157,-1,-1,12.14171869716312,34.2751146778825,-9999,1732031003.199128,5.455990791320801,-32.88199234008789,-33.49078750610352,176.4195861816406,181.4453887939453,11.07477569580078,808441.133301,0.1708831787109375,-0.4035491943359375,-0.859375,808441.133301,-0.374334990978241,-0.06318536400794983,0.1732090711593628,808441.123783,-8.424102783203125,-36.03108215332031,-23.90277099609375,808441.103489,-2.731403188932399,0.1271685058834441,0.310265138404787,-0.3173430562019348,0.08697153627872467,0.1598268896341324,0.02113626152276993,-0.07350364327430725,0.09617453813552856,XArbitraryCorrectedZVertical,-0.09286674906559322,0.1381816783459299,0.9633301692071596,-0.2104195912426886,0.1207704171538353,-0.3053111135959625,-0.9445632100105286,5.868222236633301,-33.47311782836914,-32.92348480224609,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.229-05:00,786,1732031002.999377,32.47045358777026,-84.99461002292472,74.36482,0.2665195,1.637157,-1,-1,12.14171869716312,34.2751146778825,-9999,1732031003.219018,5.214383125305176,-32.74889373779297,-33.6108512878418,176.1936340332031,181.2194366455078,11.07450675964355,808441.1668390001,0.140472412109375,-0.4237518310546875,-0.8743438720703125,808441.1668390001,-0.4020547568798065,-0.3318682312965393,0.2685457170009613,808441.1539790001,-8.74114990234375,-35.69183349609375,-24.26705932617188,808441.103489,-2.731403188932399,0.1271685058834441,0.310265138404787,-0.3173430562019348,0.08697153627872467,0.1598268896341324,0.02113626152276993,-0.07350364327430725,0.09617453813552856,XArbitraryCorrectedZVertical,-0.09286674906559322,0.1381816783459299,0.9633301692071596,-0.2104195912426886,0.1207704171538353,-0.3053111135959625,-0.9445632100105286,5.868222236633301,-33.47311782836914,-32.92348480224609,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:23.264-05:00,787,1732031002.999377,32.47045358777026,-84.99461002292472,74.36482,0.2665195,1.637157,-1,-1,12.14171869716312,34.2751146778825,-9999,1732031003.258712,4.705399513244629,-32.44462585449219,-34.15209579467773,175.6381988525391,180.6640014648438,11.07396221160889,808441.200377,0.06451416015625,-0.409271240234375,-0.9182891845703125,808441.200377,-0.3690781593322754,-0.3280452489852905,0.3084435760974884,808441.1841760001,-9.064407348632812,-35.49357604980469,-24.84188842773438,808441.1631130001,-2.717675550943457,0.1183086353334076,0.289732466169358,-0.412539154291153,-0.3046421408653259,0.2554942071437836,0.03024299442768097,-0.1374609470367432,0.078666090965271,XArbitraryCorrectedZVertical,-0.0875079928563464,0.128575495496917,0.9638928679336871,-0.216150803966167,0.1131132692098618,-0.2856958508491516,-0.951621413230896,5.10764217376709,-32.69674301147461,-33.6921501159668,-1,2,808438.9396519167,unknown,2,2024-11-19T10:43:21.158-05:00,2024-11-19T10:15:12.891-05:00,64,1.193666,0.7204241,1.720189,50.73,0,0,2024-11-19T10:43:18.614-05:00,808437.826352,0,3.368958,100.2608,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
